"OBJECTID","stop_id","stop_name","stop_desc","bin_3","bin_6","bin_9","bin_12","bin_15","bin_18","bin_21","bin_24","bin_27","bin_30","bin_33","bin_36","bin_39","bin_42","bin_45","bin_48","sum_trips","bin_3_perc","bin_6_perc","bin_9_perc","bin_12_perc","bin_15_perc","bin_18_perc","bin_21_perc","bin_24_perc","bin_27_perc","bin_30_perc","bin_33_perc","bin_36_perc","bin_39_perc","bin_42_perc","bin_45_perc","bin_48_perc"
134,"1429","Golden Mile Cplx","",1,2,6,9,3,2,2,0,0,1,0,1,0,0,0,0,27,0.037037,0.074074,0.222222,0.333333,0.111111,0.074074,0.074074,0.000000,0.000000,0.037037,0.000000,0.037037,0.000000,0.000000,0.000000,0.000000
135,"1511","Opp The Gateway","",0,4,5,6,1,5,2,0,0,0,0,0,0,0,0,0,23,0.000000,0.173913,0.217391,0.260869,0.043478,0.217391,0.086956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
136,"1519","The Gateway","",4,21,15,27,42,18,1,0,1,0,0,0,0,0,0,0,129,0.031007,0.162790,0.116279,0.209302,0.325581,0.139534,0.007751,0.000000,0.007751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
137,"1521","Opp Plaza Parkroyal","",1,2,4,5,0,0,2,0,0,0,0,1,0,0,0,0,15,0.066666,0.133333,0.266666,0.333333,0.000000,0.000000,0.133333,0.000000,0.000000,0.000000,0.000000,0.066666,0.000000,0.000000,0.000000,0.000000
138,"1529","Plaza Parkroyal","",7,9,6,13,9,2,0,1,0,1,0,0,0,0,0,0,48,0.145833,0.187500,0.125000,0.270833,0.187500,0.041666,0.000000,0.020833,0.000000,0.020833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
139,"1541","Aft Beach Rd","",0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,5,0.000000,0.000000,0.200000,0.600000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
140,"1549","Near Bali Lane","",1,6,10,17,19,11,0,0,0,0,0,0,0,0,0,0,64,0.015625,0.093750,0.156250,0.265625,0.296875,0.171875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
141,"1559","Golden Landmark","",2,2,11,17,7,7,0,0,0,0,0,0,0,0,0,0,46,0.043478,0.043478,0.239130,0.369565,0.152173,0.152173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
142,"1611","Raffles Hotel","",0,3,1,2,1,1,0,0,0,1,0,0,0,0,0,0,9,0.000000,0.333333,0.111111,0.222222,0.111111,0.111111,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
143,"1619","Opp Raffles Hotel","",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
144,"1621","Opp Shaw Twrs","",0,7,4,3,12,2,0,0,0,1,0,0,0,0,0,0,29,0.000000,0.241379,0.137931,0.103448,0.413793,0.068965,0.000000,0.000000,0.000000,0.034482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
145,"1629","Shaw Twrs","",1,3,4,9,8,4,2,0,0,0,0,1,0,0,0,0,32,0.031250,0.093750,0.125000,0.281250,0.250000,0.125000,0.062500,0.000000,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000
146,"1639","Bef Beach Rd","",1,1,8,11,9,4,1,1,0,1,0,0,0,0,0,0,37,0.027027,0.027027,0.216216,0.297297,0.243243,0.108108,0.027027,0.027027,0.000000,0.027027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
147,"2011","Victoria Concert Hall","",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
148,"2029","Opp S'pore Cricket Club","",1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0.200000,0.000000,0.400000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
149,"2031","Opp The Adelphi","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
150,"2049","Raffles Hotel","",3,10,6,3,10,11,6,2,2,5,0,0,0,0,0,0,58,0.051724,0.172413,0.103448,0.051724,0.172413,0.189655,0.103448,0.034482,0.034482,0.086206,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
151,"2051","Seating Gallery","",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
152,"2061","The Esplanade","",0,0,2,0,0,1,0,1,1,1,0,0,0,0,0,0,6,0.000000,0.000000,0.333333,0.000000,0.000000,0.166666,0.000000,0.166666,0.166666,0.166666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
153,"2089","Pan Pacific Hotel","",5,24,18,13,10,20,19,3,2,2,1,0,0,0,0,0,117,0.042735,0.205128,0.153846,0.111111,0.085470,0.170940,0.162393,0.025641,0.017094,0.017094,0.008547,0.000000,0.000000,0.000000,0.000000,0.000000
154,"2111","Esplanade Bridge","",0,2,2,1,2,0,0,3,0,0,0,0,0,0,0,0,10,0.000000,0.200000,0.200000,0.100000,0.200000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
155,"2119","One Raffles Link","",2,8,11,6,4,3,7,0,0,0,0,0,0,0,0,0,41,0.048780,0.195121,0.268292,0.146341,0.097560,0.073170,0.170731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
156,"2149","Suntec Twr Three","",0,0,4,8,5,1,0,0,0,0,0,0,0,0,0,0,18,0.000000,0.000000,0.222222,0.444444,0.277777,0.055555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
157,"2151","Suntec Convention Ctr","",4,56,54,36,43,50,17,10,2,0,1,0,0,0,0,0,273,0.014652,0.205128,0.197802,0.131868,0.157509,0.183150,0.062271,0.036630,0.007326,0.000000,0.003663,0.000000,0.000000,0.000000,0.000000,0.000000
158,"2159","Opp Suntec Convention Ctr","",0,0,1,5,4,0,0,0,0,1,0,0,0,0,0,0,11,0.000000,0.000000,0.090909,0.454545,0.363636,0.000000,0.000000,0.000000,0.000000,0.090909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
159,"2161","Opp Millenia Twr","",0,8,8,10,9,6,7,6,3,2,0,0,0,0,0,0,59,0.000000,0.135593,0.135593,0.169491,0.152542,0.101694,0.118644,0.101694,0.050847,0.033898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
160,"2169","Centennial Twr","",0,0,3,3,4,4,2,1,0,1,0,0,0,0,0,0,18,0.000000,0.000000,0.166666,0.166666,0.222222,0.222222,0.111111,0.055555,0.000000,0.055555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
161,"2171","Opp The Ritz-Carlton","",0,4,6,3,6,4,5,1,1,3,0,0,0,0,0,0,33,0.000000,0.121212,0.181818,0.090909,0.181818,0.121212,0.151515,0.030303,0.030303,0.090909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
162,"2181","Supreme Ct","",1,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,8,0.125000,0.500000,0.000000,0.125000,0.000000,0.125000,0.000000,0.000000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
163,"3011","Fullerton Sq","",1,1,8,5,3,1,2,0,0,0,0,0,0,0,0,0,21,0.047619,0.047619,0.380952,0.238095,0.142857,0.047619,0.095238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
164,"3019","Clifford Pier","",2,30,32,10,5,4,8,3,2,0,0,0,0,0,0,0,96,0.020833,0.312500,0.333333,0.104166,0.052083,0.041666,0.083333,0.031250,0.020833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165,"3021","Prudential Twr","",0,7,9,5,5,4,0,0,0,0,0,0,0,0,0,0,30,0.000000,0.233333,0.300000,0.166666,0.166666,0.133333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
166,"3031","Opp AIA Twr","",0,12,8,6,9,0,5,1,0,0,0,0,0,0,0,0,41,0.000000,0.292682,0.195121,0.146341,0.219512,0.000000,0.121951,0.024390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
167,"3059","One Raffles Quay","",3,102,96,45,43,63,30,11,1,3,0,1,0,0,0,0,398,0.007537,0.256281,0.241206,0.113065,0.108040,0.158291,0.075376,0.027638,0.002512,0.007537,0.000000,0.002512,0.000000,0.000000,0.000000,0.000000
168,"3071","Opp The Ogilvy Ctr","",0,2,3,5,3,2,3,0,0,0,0,0,0,0,0,0,18,0.000000,0.111111,0.166666,0.277777,0.166666,0.111111,0.166666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
169,"3111","Opp SIA Bldg","",1,10,16,10,10,5,7,1,1,0,0,0,0,0,0,0,61,0.016393,0.163934,0.262295,0.163934,0.163934,0.081967,0.114754,0.016393,0.016393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
170,"3129","UIC Bldg","",3,40,85,64,48,51,38,16,7,3,0,0,0,0,0,0,355,0.008450,0.112676,0.239436,0.180281,0.135211,0.143661,0.107042,0.045070,0.019718,0.008450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
171,"3151","Opp GB Bldg","",0,10,5,1,4,0,0,1,0,0,0,0,0,0,0,0,21,0.000000,0.476190,0.238095,0.047619,0.190476,0.000000,0.000000,0.047619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
172,"3217","Opp Temasek Twr","",0,2,20,5,5,0,2,1,0,0,0,0,0,0,0,0,35,0.000000,0.057142,0.571428,0.142857,0.142857,0.000000,0.057142,0.028571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
173,"3218","Opp MAS Bldg","",0,5,17,18,10,5,8,1,1,2,0,0,0,0,0,0,67,0.000000,0.074626,0.253731,0.268656,0.149253,0.074626,0.119402,0.014925,0.014925,0.029850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
174,"3219","Aft Shenton Way","",0,0,3,1,0,2,2,0,0,0,0,0,0,0,0,0,8,0.000000,0.000000,0.375000,0.125000,0.000000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
175,"3222","Hub Synergy Pt","",6,7,8,10,3,5,6,1,1,0,0,0,0,1,0,0,48,0.125000,0.145833,0.166666,0.208333,0.062500,0.104166,0.125000,0.020833,0.020833,0.000000,0.000000,0.000000,0.000000,0.020833,0.000000,0.000000
176,"3223","Intl Plaza","",2,7,9,1,0,0,0,0,2,2,1,0,0,0,0,0,24,0.083333,0.291666,0.375000,0.041666,0.000000,0.000000,0.000000,0.000000,0.083333,0.083333,0.041666,0.000000,0.000000,0.000000,0.000000,0.000000
177,"3311","Marina Bay Stn","",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
178,"3321","Bef Marina City Pk","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
179,"3331","Marina City Pk","",0,11,13,5,0,2,7,2,1,1,0,0,0,0,0,0,42,0.000000,0.261904,0.309523,0.119047,0.000000,0.047619,0.166666,0.047619,0.023809,0.023809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
180,"3341","Aft Marina Blvd","",0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,7,0.000000,0.000000,0.142857,0.000000,0.571428,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
181,"3369","Marina Barrage","",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
182,"3371","Aft Marina Way","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
183,"3381","The Sail","",0,0,4,4,3,0,8,0,0,0,0,0,0,0,0,0,19,0.000000,0.000000,0.210526,0.210526,0.157894,0.000000,0.421052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
184,"3391","Marina Bay Financial Ctr","",2,4,4,1,1,1,1,1,2,0,0,0,0,0,0,0,17,0.117647,0.235294,0.235294,0.058823,0.058823,0.058823,0.058823,0.058823,0.117647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
185,"3419","Marina Sth Pier Ter","",1,4,11,3,7,8,5,9,3,1,2,0,0,0,0,0,54,0.018518,0.074074,0.203703,0.055555,0.129629,0.148148,0.092592,0.166666,0.055555,0.018518,0.037037,0.000000,0.000000,0.000000,0.000000,0.000000
186,"3501","Marina Bay Sands Theatre","",1,5,5,8,6,7,11,19,13,4,4,0,0,0,0,0,83,0.012048,0.060240,0.060240,0.096385,0.072289,0.084337,0.132530,0.228915,0.156626,0.048192,0.048192,0.000000,0.000000,0.000000,0.000000,0.000000
187,"3509","Marina Bay Sands Hotel","",1,69,120,114,105,88,86,37,19,10,5,1,0,0,0,0,655,0.001526,0.105343,0.183206,0.174045,0.160305,0.134351,0.131297,0.056488,0.029007,0.015267,0.007633,0.001526,0.000000,0.000000,0.000000,0.000000
188,"3511","Marina Bay Sands MICE","",3,26,37,38,40,46,48,63,33,26,17,0,0,0,0,0,377,0.007957,0.068965,0.098143,0.100795,0.106100,0.122015,0.127320,0.167108,0.087533,0.068965,0.045092,0.000000,0.000000,0.000000,0.000000,0.000000
189,"3519","Opp Marina Bay Sands MICE","",0,12,39,9,11,8,9,0,2,0,0,0,0,0,0,0,90,0.000000,0.133333,0.433333,0.100000,0.122222,0.088888,0.100000,0.000000,0.022222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
190,"3531","Bef Marina Way","",1,3,2,1,9,1,18,8,4,5,1,0,0,0,0,0,53,0.018867,0.056603,0.037735,0.018867,0.169811,0.018867,0.339622,0.150943,0.075471,0.094339,0.018867,0.000000,0.000000,0.000000,0.000000,0.000000
191,"3539","Aft Marina Stn Rd","",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
192,"4019","Plaza By The Pk","",0,4,6,6,6,5,0,0,0,0,0,0,0,0,0,0,27,0.000000,0.148148,0.222222,0.222222,0.222222,0.185185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
193,"4029","Aft Prinsep Link","",0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0.000000,0.416666,0.416666,0.083333,0.083333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
194,"4111","Capitol Bldg","",0,3,4,4,1,0,0,0,2,0,0,0,0,0,0,0,14,0.000000,0.214285,0.285714,0.285714,0.071428,0.000000,0.000000,0.000000,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
195,"4121","SMU","",0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,8,0.000000,0.000000,0.250000,0.250000,0.125000,0.250000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
196,"4142","Armenian Ch","",3,7,12,10,18,20,1,0,1,1,0,0,0,0,0,0,73,0.041095,0.095890,0.164383,0.136986,0.246575,0.273972,0.013698,0.000000,0.013698,0.013698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
197,"4143","Stamford Ct","",5,2,7,2,9,9,0,0,0,0,0,0,0,0,0,0,34,0.147058,0.058823,0.205882,0.058823,0.264705,0.264705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
198,"4149","Grand Plaza Parkroyal","",1,6,5,8,4,7,7,2,0,0,0,0,0,0,0,0,40,0.025000,0.150000,0.125000,0.200000,0.100000,0.174999,0.174999,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
199,"4151","Cath of The Good Shepherd","",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.000000,0.000000,0.333333,0.333333,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
